subset,1,,num_trips,avg_duration,hours,minutes,seconds
all,1044,117,228,1163.8508771929824,0.0,19.0,23.0
all,1044,131,190,345.9263157894737,0.0,5.0,45.0
all,1044,132,1086,310.7651933701657,0.0,5.0,10.0
all,1044,138,20,724.35,0.0,12.0,4.0
all,1044,140,11,1242.3636363636363,0.0,20.0,42.0
all,1044,150,105,564.0190476190476,0.0,9.0,24.0
all,1044,151,79,719.7088607594936,0.0,11.0,59.0
all,1044,156,605,513.8545454545455,0.0,8.0,33.0
all,1044,157,728,374.2706043956044,0.0,6.0,14.0
all,1044,212,1,507.0,0.0,8.0,27.0
all,1044,214,488,554.4405737704918,0.0,9.0,14.0
all,1044,215,92,846.2391304347826,0.0,14.0,6.0
all,1044,216,177,397.02259887005647,0.0,6.0,37.0
all,1044,217,251,461.2231075697211,0.0,7.0,41.0
all,1044,219,175,1098.6057142857144,0.0,18.0,18.0
all,1044,220,524,693.5305343511451,0.0,11.0,33.0
all,1044,221,282,1213.7198581560283,0.0,20.0,13.0
all,1044,222,197,986.6395939086294,0.0,16.0,26.0
all,1044,223,257,808.8443579766537,0.0,13.0,28.0
all,1044,298,53,425.3018867924528,0.0,7.0,5.0
all,1044,301,392,360.9362244897959,0.0,6.0,0.0
all,1044,367,387,843.7131782945736,0.0,14.0,3.0
all,1044,368,130,869.6692307692308,0.0,14.0,29.0
all,1044,638,329,732.1306990881459,0.0,12.0,12.0
all,1044,639,311,554.5209003215434,0.0,9.0,14.0
all,1044,640,58,1059.448275862069,0.0,17.0,39.0
all,1044,641,41,702.8048780487804,0.0,11.0,42.0
all,1044,642,50,276.02,0.0,4.0,36.0
all,1044,644,488,572.3053278688525,0.0,9.0,32.0
all,1044,645,468,844.8226495726495,0.0,14.0,4.0
all,1044,646,529,754.0907372400757,0.0,12.0,34.0
all,1044,647,348,448.5890804597701,0.0,7.0,28.0
all,1044,788,535,818.5906542056075,0.0,13.0,38.0
all,1044,789,161,850.7577639751553,0.0,14.0,10.0
all,1044,790,357,433.3193277310924,0.0,7.0,13.0
all,1044,791,56,512.125,0.0,8.0,32.0
all,1044,792,1457,703.7055593685656,0.0,11.0,43.0
all,1044,793,83,1121.9397590361446,0.0,18.0,41.0
all,1044,794,286,1203.3146853146852,0.0,20.0,3.0
all,1044,795,1628,414.8163390663391,0.0,6.0,54.0
all,1044,796,1517,765.2491760052735,0.0,12.0,45.0
all,1044,797,2750,801.0843636363636,0.0,13.0,21.0
all,1044,798,339,529.9469026548672,0.0,8.0,49.0
all,1044,799,100,446.2,0.0,7.0,26.0
all,1044,800,0,,,,
all,1044,801,48,801.5625,0.0,13.0,21.0
all,1044,802,21,274.95238095238096,0.0,4.0,34.0
all,1044,803,1665,593.5885885885886,0.0,9.0,53.0
all,1044,804,77,398.7792207792208,0.0,6.0,38.0
all,1044,806,1016,722.4970472440945,0.0,12.0,2.0
all,1044,807,42,1238.952380952381,0.0,20.0,38.0
all,1044,808,155,849.3225806451613,0.0,14.0,9.0
all,1044,809,302,506.75165562913907,0.0,8.0,26.0
all,1044,810,346,391.33526011560696,0.0,6.0,31.0
all,1044,811,325,658.1415384615385,0.0,10.0,58.0
all,1044,812,665,747.7142857142857,0.0,12.0,27.0
all,1044,814,1575,630.3523809523809,0.0,10.0,30.0
all,1044,815,363,745.2148760330579,0.0,12.0,25.0
all,1044,816,243,293.7901234567901,0.0,4.0,53.0
all,1044,817,1256,276.2157643312102,0.0,4.0,36.0
all,1044,818,49,797.8367346938776,0.0,13.0,17.0
all,1044,819,235,1082.608510638298,0.0,18.0,2.0
all,1044,908,348,296.9712643678161,0.0,4.0,56.0
all,1044,1043,1139,828.468832309043,0.0,13.0,48.0
all,1044,1044,1967,731.9532282663955,0.0,12.0,11.0
all,1044,1045,663,776.9819004524887,0.0,12.0,56.0
all,1044,1046,847,366.57851239669424,0.0,6.0,6.0
all,1044,1047,2,1391.5,0.0,23.0,11.0
all,1044,1048,269,465.7620817843866,0.0,7.0,45.0
all,1044,1049,125,602.512,0.0,10.0,2.0
all,1044,1816,1184,422.7787162162162,0.0,7.0,2.0
all,1044,1887,38,587.4736842105264,0.0,9.0,47.0
all,1044,1888,88,580.5795454545455,0.0,9.0,40.0
all,1044,1889,336,834.1904761904761,0.0,13.0,54.0
all,1044,1890,90,1364.5777777777778,0.0,22.0,44.0
all,1044,1891,17,419.47058823529414,0.0,6.0,59.0
all,1044,1892,124,1000.75,0.0,16.0,40.0
all,1044,1893,138,710.427536231884,0.0,11.0,50.0
all,1044,1894,183,1061.0054644808743,0.0,17.0,41.0
all,1044,1895,103,730.9708737864078,0.0,12.0,10.0
all,1044,1896,71,604.2253521126761,0.0,10.0,4.0
all,1044,1897,471,870.7791932059448,0.0,14.0,30.0
all,1044,1898,103,1076.5242718446602,0.0,17.0,56.0
all,1044,1899,63,730.6507936507936,0.0,12.0,10.0
all,1044,1900,102,935.9411764705883,0.0,15.0,35.0
all,1045,2,83,977.7590361445783,0.0,16.0,17.0
all,1045,3,151,990.3311258278146,0.0,16.0,30.0
all,1045,5,250,584.596,0.0,9.0,44.0
all,1045,7,160,532.95,0.0,8.0,52.0
all,1045,8,94,1207.223404255319,0.0,20.0,7.0
all,1045,22,63,958.7301587301587,0.0,15.0,58.0
all,1045,24,52,619.5192307692307,0.0,10.0,19.0
all,1045,33,13,914.4615384615385,0.0,15.0,14.0
all,1045,34,55,722.8545454545455,0.0,12.0,2.0
all,1045,36,141,937.2269503546099,0.0,15.0,37.0
all,1045,49,97,766.680412371134,0.0,12.0,46.0
all,1045,58,88,662.4659090909091,0.0,11.0,2.0
all,1045,69,312,479.6378205128205,0.0,7.0,59.0
all,1045,70,70,629.8428571428572,0.0,10.0,29.0
all,1045,75,107,903.4579439252336,0.0,15.0,3.0
all,1045,82,123,787.0975609756098,0.0,13.0,7.0
all,1045,83,93,1058.52688172043,0.0,17.0,38.0
all,1045,87,37,1388.5675675675675,0.0,23.0,8.0
all,1045,98,43,1352.8139534883721,0.0,22.0,32.0
all,1045,116,33,838.4545454545455,0.0,13.0,58.0
all,1045,117,310,613.8225806451613,0.0,10.0,13.0
all,1045,131,62,486.11290322580646,0.0,8.0,6.0
all,1045,132,156,485.0064102564103,0.0,8.0,5.0
all,1045,138,36,504.72222222222223,0.0,8.0,24.0
all,1045,140,11,1263.7272727272727,0.0,21.0,3.0
all,1045,150,136,668.6764705882352,0.0,11.0,8.0
all,1045,151,42,820.0,0.0,13.0,40.0
all,1045,156,118,672.3983050847457,0.0,11.0,12.0
all,1045,157,334,735.4760479041917,0.0,12.0,15.0
all,1045,212,0,,,,
all,1045,214,322,614.0217391304348,0.0,10.0,14.0
all,1045,215,30,468.03333333333336,0.0,7.0,48.0
all,1045,216,25,503.92,0.0,8.0,23.0
all,1045,217,57,978.0526315789474,0.0,16.0,18.0
all,1045,219,54,1372.148148148148,0.0,22.0,52.0
all,1045,220,159,1044.811320754717,0.0,17.0,24.0
all,1045,221,74,1379.3243243243244,0.0,22.0,59.0
all,1045,222,372,565.3494623655914,0.0,9.0,25.0
all,1045,223,70,1196.2142857142858,0.0,19.0,56.0
all,1045,298,14,524.5,0.0,8.0,44.0
all,1045,301,38,580.1842105263158,0.0,9.0,40.0
all,1045,367,148,872.081081081081,0.0,14.0,32.0
all,1045,368,41,1036.9268292682927,0.0,17.0,16.0
all,1045,638,88,1099.6477272727273,0.0,18.0,19.0
all,1045,639,130,936.0,0.0,15.0,36.0
all,1045,640,67,581.9850746268656,0.0,9.0,41.0
all,1045,641,27,1065.3703703703704,0.0,17.0,45.0
all,1045,642,11,1342.7272727272727,0.0,22.0,22.0
all,1045,644,30,1120.2666666666667,0.0,18.0,40.0
all,1045,645,280,754.825,0.0,12.0,34.0
all,1045,646,187,1083.1016042780748,0.0,18.0,3.0
all,1045,647,34,884.3235294117648,0.0,14.0,44.0
all,1045,788,582,353.4209621993127,0.0,5.0,53.0
all,1045,789,889,583.3599550056243,0.0,9.0,43.0
all,1045,790,149,922.4295302013422,0.0,15.0,22.0
all,1045,791,50,459.64,0.0,7.0,39.0
all,1045,792,301,509.36544850498336,0.0,8.0,29.0
all,1045,793,24,1003.1666666666666,0.0,16.0,43.0
all,1045,794,285,732.5298245614035,0.0,12.0,12.0
all,1045,795,196,340.17857142857144,0.0,5.0,40.0
all,1045,796,1032,364.14631782945736,0.0,6.0,4.0
all,1045,797,538,875.0799256505576,0.0,14.0,35.0
all,1045,798,213,983.1549295774648,0.0,16.0,23.0
all,1045,799,27,883.8148148148148,0.0,14.0,43.0
all,1045,800,1,1901.0,0.0,31.0,41.0
all,1045,801,308,297.0584415584416,0.0,4.0,57.0
all,1045,802,8,627.0,0.0,10.0,27.0
all,1045,803,1137,395.67370272647315,0.0,6.0,35.0
all,1045,804,42,698.0952380952381,0.0,11.0,38.0
all,1045,806,526,380.44296577946767,0.0,6.0,20.0
all,1045,807,13,1043.3076923076924,0.0,17.0,23.0
all,1045,808,144,367.1458333333333,0.0,6.0,7.0
all,1045,809,194,869.0876288659794,0.0,14.0,29.0
all,1045,810,61,760.8852459016393,0.0,12.0,40.0
all,1045,811,75,913.7466666666667,0.0,15.0,13.0
all,1045,812,121,666.3719008264463,0.0,11.0,6.0
all,1045,814,337,509.3442136498516,0.0,8.0,29.0
all,1045,815,58,1266.7931034482758,0.0,21.0,6.0
all,1045,816,61,641.3934426229508,0.0,10.0,41.0
all,1045,817,198,609.3080808080808,0.0,10.0,9.0
all,1045,818,90,1160.3333333333333,0.0,19.0,20.0
all,1045,819,52,780.4615384615385,0.0,13.0,0.0
all,1045,908,56,649.3928571428571,0.0,10.0,49.0
all,1045,1043,228,569.8157894736842,0.0,9.0,29.0
all,1045,1044,489,908.8057259713702,0.0,15.0,8.0
all,1045,1045,736,783.5869565217391,0.0,13.0,3.0
all,1045,1046,319,699.0971786833856,0.0,11.0,39.0
all,1045,1047,2,472.0,0.0,7.0,52.0
all,1045,1048,149,736.4765100671141,0.0,12.0,16.0
all,1045,1049,103,744.9514563106796,0.0,12.0,24.0
all,1045,1816,143,849.916083916084,0.0,14.0,9.0
all,1045,1887,28,492.67857142857144,0.0,8.0,12.0
all,1045,1888,20,1050.15,0.0,17.0,30.0
all,1045,1889,92,908.0978260869565,0.0,15.0,8.0
all,1045,1890,20,1619.5,0.0,26.0,59.0
all,1045,1891,37,558.7837837837837,0.0,9.0,18.0
all,1045,1892,254,665.8228346456693,0.0,11.0,5.0
all,1045,1893,118,706.9491525423729,0.0,11.0,46.0
all,1045,1894,36,850.8888888888889,0.0,14.0,10.0
all,1045,1895,51,905.9607843137255,0.0,15.0,5.0
all,1045,1896,10,1013.9,0.0,16.0,53.0
all,1045,1897,46,929.2391304347826,0.0,15.0,29.0
all,1045,1898,14,851.2857142857143,0.0,14.0,11.0
all,1045,1899,6,1029.5,0.0,17.0,9.0
all,1045,1900,28,626.9642857142857,0.0,10.0,26.0
all,1046,2,195,357.7794871794872,0.0,5.0,57.0
all,1046,3,100,1066.2,0.0,17.0,46.0
all,1046,5,237,780.4599156118144,0.0,13.0,0.0
all,1046,7,207,417.75845410628017,0.0,6.0,57.0
all,1046,8,462,397.2402597402597,0.0,6.0,37.0
all,1046,22,172,551.3255813953489,0.0,9.0,11.0
all,1046,24,63,734.2063492063492,0.0,12.0,14.0
all,1046,33,13,464.84615384615387,0.0,7.0,44.0
all,1046,34,100,387.43,0.0,6.0,27.0
all,1046,36,464,296.35129310344826,0.0,4.0,56.0
all,1046,49,57,621.859649122807,0.0,10.0,21.0
all,1046,58,81,1503.3703703703704,0.0,25.0,3.0
all,1046,69,447,313.0380313199105,0.0,5.0,13.0
all,1046,70,57,896.8771929824561,0.0,14.0,56.0
all,1046,75,31,1534.516129032258,0.0,25.0,34.0
all,1046,82,457,452.71772428884026,0.0,7.0,32.0
all,1046,83,99,777.3939393939394,0.0,12.0,57.0
all,1046,87,134,940.5,0.0,15.0,40.0
all,1046,98,123,414.4227642276423,0.0,6.0,54.0
all,1046,116,56,851.2857142857143,0.0,14.0,11.0
all,1046,117,44,1149.8636363636363,0.0,19.0,9.0
all,1046,131,202,367.26732673267327,0.0,6.0,7.0
all,1046,132,137,314.8321167883212,0.0,5.0,14.0
all,1046,138,13,784.7692307692307,0.0,13.0,4.0
all,1046,140,25,426.64,0.0,7.0,6.0
all,1046,150,236,281.20338983050846,0.0,4.0,41.0
all,1046,151,97,383.07216494845363,0.0,6.0,23.0
all,1046,156,246,398.4756097560976,0.0,6.0,38.0
all,1046,157,75,876.8,0.0,14.0,36.0
all,1046,212,0,,,,
all,1046,214,398,463.19095477386935,0.0,7.0,43.0
all,1046,215,27,805.7037037037037,0.0,13.0,25.0
all,1046,216,57,496.2456140350877,0.0,8.0,16.0
all,1046,217,220,574.3272727272728,0.0,9.0,34.0
all,1046,219,125,1088.456,0.0,18.0,8.0
all,1046,220,377,558.3076923076923,0.0,9.0,18.0
all,1046,221,179,898.0111731843575,0.0,14.0,58.0
all,1046,222,98,902.969387755102,0.0,15.0,2.0
all,1046,223,238,817.9285714285714,0.0,13.0,37.0
all,1046,298,34,467.29411764705884,0.0,7.0,47.0
all,1046,301,132,268.9469696969697,0.0,4.0,28.0
all,1046,367,451,498.5410199556541,0.0,8.0,18.0
all,1046,368,150,739.5866666666667,0.0,12.0,19.0
all,1046,638,240,580.025,0.0,9.0,40.0
all,1046,639,220,534.2409090909091,0.0,8.0,54.0
all,1046,640,28,408.92857142857144,0.0,6.0,48.0
all,1046,641,168,322.3690476190476,0.0,5.0,22.0
all,1046,642,43,284.3953488372093,0.0,4.0,44.0
all,1046,644,186,644.3333333333334,0.0,10.0,44.0
all,1046,645,219,716.675799086758,0.0,11.0,56.0
all,1046,646,559,556.6314847942755,0.0,9.0,16.0
all,1046,647,293,467.7064846416382,0.0,7.0,47.0
all,1046,788,144,769.3958333333334,0.0,12.0,49.0
all,1046,789,170,599.8117647058823,0.0,9.0,59.0
all,1046,790,70,737.4714285714285,0.0,12.0,17.0
all,1046,791,63,484.2857142857143,0.0,8.0,4.0
all,1046,792,368,679.2663043478261,0.0,11.0,19.0
all,1046,793,88,700.25,0.0,11.0,40.0
all,1046,794,58,1240.8620689655172,0.0,20.0,40.0
all,1046,795,305,389.37377049180327,0.0,6.0,29.0
all,1046,796,421,756.2992874109264,0.0,12.0,36.0
all,1046,797,1142,623.4028021015762,0.0,10.0,23.0
all,1046,798,454,390.05066079295153,0.0,6.0,30.0
all,1046,799,120,354.7583333333333,0.0,5.0,54.0
all,1046,800,0,,,,
all,1046,801,31,641.3870967741935,0.0,10.0,41.0
all,1046,802,36,795.5,0.0,13.0,15.0
all,1046,803,543,532.9410681399631,0.0,8.0,52.0
all,1046,804,95,378.42105263157896,0.0,6.0,18.0
all,1046,806,307,678.342019543974,0.0,11.0,18.0
all,1046,807,44,1007.0,0.0,16.0,47.0
all,1046,808,22,1005.2272727272727,0.0,16.0,45.0
all,1046,809,650,371.83230769230767,0.0,6.0,11.0
all,1046,810,48,876.5,0.0,14.0,36.0
all,1046,811,405,472.33827160493826,0.0,7.0,52.0
all,1046,812,135,712.237037037037,0.0,11.0,52.0
all,1046,814,346,622.2023121387283,0.0,10.0,22.0
all,1046,815,327,694.0611620795107,0.0,11.0,34.0
all,1046,816,71,383.7323943661972,0.0,6.0,23.0
all,1046,817,233,328.83261802575106,0.0,5.0,28.0
all,1046,818,106,496.83962264150944,0.0,8.0,16.0
all,1046,819,62,1179.258064516129,0.0,19.0,39.0
all,1046,908,35,180.28571428571428,0.0,3.0,0.0
all,1046,1043,191,721.696335078534,0.0,12.0,1.0
all,1046,1044,904,365.2433628318584,0.0,6.0,5.0
all,1046,1045,225,655.1288888888889,0.0,10.0,55.0
all,1046,1046,486,605.6358024691358,0.0,10.0,5.0
all,1046,1047,2,817.0,0.0,13.0,37.0
all,1046,1048,344,357.50581395348837,0.0,5.0,57.0
all,1046,1049,238,284.5966386554622,0.0,4.0,44.0
all,1046,1816,992,499.81754032258067,0.0,8.0,19.0
all,1046,1887,58,375.4655172413793,0.0,6.0,15.0
all,1046,1888,162,466.51234567901236,0.0,7.0,46.0
all,1046,1889,144,596.6597222222222,0.0,9.0,56.0
all,1046,1890,35,1175.4857142857143,0.0,19.0,35.0
all,1046,1891,4,422.5,0.0,7.0,2.0
all,1046,1892,83,646.710843373494,0.0,10.0,46.0
all,1046,1893,190,393.59473684210525,0.0,6.0,33.0
all,1046,1894,36,1081.3333333333333,0.0,18.0,1.0
all,1046,1895,272,282.93382352941177,0.0,4.0,42.0
all,1046,1896,19,853.9473684210526,0.0,14.0,13.0
all,1046,1897,98,898.7448979591836,0.0,14.0,58.0
all,1046,1898,20,1055.5,0.0,17.0,35.0
all,1046,1899,33,906.2121212121212,0.0,15.0,6.0
all,1046,1900,21,761.952380952381,0.0,12.0,41.0
all,1047,2,0,,,,
all,1047,3,0,,,,
all,1047,5,1,2759.0,0.0,45.0,59.0
all,1047,7,0,,,,
all,1047,8,0,,,,
all,1047,22,0,,,,
all,1047,24,0,,,,
all,1047,33,0,,,,
all,1047,34,0,,,,
all,1047,36,1,977.0,0.0,16.0,17.0
all,1047,49,0,,,,
all,1047,58,2,425.5,0.0,7.0,5.0
all,1047,69,1,629.0,0.0,10.0,29.0
all,1047,70,0,,,,
all,1047,75,0,,,,
all,1047,82,1,983.0,0.0,16.0,23.0
all,1047,83,0,,,,
all,1047,87,0,,,,
all,1047,98,0,,,,
all,1047,116,0,,,,
all,1047,117,0,,,,
all,1047,131,0,,,,
all,1047,132,0,,,,
all,1047,138,0,,,,
all,1047,140,0,,,,
all,1047,150,2,1166.5,0.0,19.0,26.0
all,1047,151,0,,,,
all,1047,156,0,,,,
all,1047,157,2,793.0,0.0,13.0,13.0
all,1047,212,0,,,,
all,1047,214,0,,,,
all,1047,215,0,,,,
all,1047,216,0,,,,
all,1047,217,0,,,,
all,1047,219,0,,,,
all,1047,220,0,,,,
all,1047,221,0,,,,
all,1047,222,0,,,,
all,1047,223,0,,,,
all,1047,298,0,,,,
all,1047,301,0,,,,
all,1047,367,0,,,,
all,1047,368,0,,,,
all,1047,638,0,,,,
all,1047,639,0,,,,
all,1047,640,0,,,,
all,1047,641,0,,,,
all,1047,642,0,,,,
all,1047,644,0,,,,
all,1047,645,2,561.0,0.0,9.0,21.0
all,1047,646,0,,,,
all,1047,647,0,,,,
all,1047,788,2,657.5,0.0,10.0,57.0
all,1047,789,0,,,,
all,1047,790,0,,,,
all,1047,791,1,1366.0,0.0,22.0,46.0
all,1047,792,2,341.0,0.0,5.0,41.0
all,1047,793,0,,,,
all,1047,794,0,,,,
all,1047,795,0,,,,
all,1047,796,5,470.2,0.0,7.0,50.0
all,1047,797,0,,,,
all,1047,798,0,,,,
all,1047,799,0,,,,
all,1047,800,0,,,,
all,1047,801,0,,,,
all,1047,802,1,1041.0,0.0,17.0,21.0
all,1047,803,2,474.0,0.0,7.0,54.0
all,1047,804,0,,,,
all,1047,806,2,365.0,0.0,6.0,5.0
all,1047,807,0,,,,
all,1047,808,0,,,,
all,1047,809,0,,,,
all,1047,810,1,1187.0,0.0,19.0,47.0
all,1047,811,0,,,,
all,1047,812,0,,,,
all,1047,814,0,,,,
all,1047,815,0,,,,
all,1047,816,0,,,,
all,1047,817,0,,,,
all,1047,818,0,,,,
all,1047,819,1,2195.0,0.0,36.0,35.0
all,1047,908,0,,,,
all,1047,1043,0,,,,
all,1047,1044,2,737.0,0.0,12.0,17.0
all,1047,1045,0,,,,
all,1047,1046,1,1164.0,0.0,19.0,24.0
all,1047,1047,2,6063.0,1.0,41.0,3.0
all,1047,1048,0,,,,
all,1047,1049,0,,,,
all,1047,1816,0,,,,
all,1047,1887,0,,,,
all,1047,1888,0,,,,
all,1047,1889,1,415.0,0.0,6.0,55.0
all,1047,1890,0,,,,
all,1047,1891,0,,,,
all,1047,1892,0,,,,
all,1047,1893,0,,,,
all,1047,1894,0,,,,
all,1047,1895,0,,,,
all,1047,1896,0,,,,
all,1047,1897,0,,,,
all,1047,1898,0,,,,
all,1047,1899,0,,,,
all,1047,1900,0,,,,
all,1048,2,92,394.8804347826087,0.0,6.0,34.0
all,1048,3,84,1227.297619047619,0.0,20.0,27.0
all,1048,5,148,854.831081081081,0.0,14.0,14.0
all,1048,7,212,351.438679245283,0.0,5.0,51.0
all,1048,8,114,588.2982456140351,0.0,9.0,48.0
all,1048,22,128,573.0703125,0.0,9.0,33.0
all,1048,24,19,799.8947368421053,0.0,13.0,19.0
all,1048,33,5,163.0,0.0,2.0,43.0
all,1048,34,85,633.964705882353,0.0,10.0,33.0
all,1048,36,150,363.4,0.0,6.0,3.0
all,1048,49,403,402.605459057072,0.0,6.0,42.0
all,1048,58,24,961.5,0.0,16.0,1.0
all,1048,69,457,437.63238512035014,0.0,7.0,17.0
all,1048,70,42,360.7142857142857,0.0,6.0,0.0
all,1048,75,33,1322.4848484848485,0.0,22.0,2.0
all,1048,82,261,317.81609195402297,0.0,5.0,17.0
all,1048,83,324,756.8333333333334,0.0,12.0,36.0
all,1048,87,94,1617.2978723404256,0.0,26.0,57.0
all,1048,98,118,301.271186440678,0.0,5.0,1.0
all,1048,116,24,949.5,0.0,15.0,49.0
all,1048,117,32,1065.40625,0.0,17.0,45.0
all,1048,131,126,333.6031746031746,0.0,5.0,33.0
all,1048,132,233,443.2618025751073,0.0,7.0,23.0
all,1048,138,24,1205.0833333333333,0.0,20.0,5.0
all,1048,140,0,,,,
all,1048,150,192,351.5520833333333,0.0,5.0,51.0
all,1048,151,44,705.9090909090909,0.0,11.0,45.0
all,1048,156,69,1496.4347826086957,0.0,24.0,56.0
all,1048,157,242,610.0289256198347,0.0,10.0,10.0
all,1048,212,1,405.0,0.0,6.0,45.0
all,1048,214,164,570.9878048780488,0.0,9.0,30.0
all,1048,215,15,775.2666666666667,0.0,12.0,55.0
all,1048,216,28,472.85714285714283,0.0,7.0,52.0
all,1048,217,136,359.3235294117647,0.0,5.0,59.0
all,1048,219,94,1107.8085106382978,0.0,18.0,27.0
all,1048,220,442,429.47511312217193,0.0,7.0,9.0
all,1048,221,163,889.1533742331288,0.0,14.0,49.0
all,1048,222,26,939.3461538461538,0.0,15.0,39.0
all,1048,223,179,781.6536312849162,0.0,13.0,1.0
all,1048,298,25,291.96,0.0,4.0,51.0
all,1048,301,123,354.9349593495935,0.0,5.0,54.0
all,1048,367,120,785.6,0.0,13.0,5.0
all,1048,368,100,921.31,0.0,15.0,21.0
all,1048,638,152,560.3618421052631,0.0,9.0,20.0
all,1048,639,201,3416.6517412935323,0.0,56.0,56.0
all,1048,640,37,311.3243243243243,0.0,5.0,11.0
all,1048,641,14,559.6428571428571,0.0,9.0,19.0
all,1048,642,28,338.42857142857144,0.0,5.0,38.0
all,1048,644,179,586.3519553072625,0.0,9.0,46.0
all,1048,645,202,648.2128712871287,0.0,10.0,48.0
all,1048,646,325,554.2461538461539,0.0,9.0,14.0
all,1048,647,196,368.28061224489795,0.0,6.0,8.0
all,1048,788,75,728.8666666666667,0.0,12.0,8.0
all,1048,789,151,844.7284768211921,0.0,14.0,4.0
all,1048,790,72,535.7361111111111,0.0,8.0,55.0
all,1048,791,92,433.1847826086956,0.0,7.0,13.0
all,1048,792,191,832.696335078534,0.0,13.0,52.0
all,1048,793,31,894.1612903225806,0.0,14.0,54.0
all,1048,794,80,1027.4125,0.0,17.0,7.0
all,1048,795,256,1021.48046875,0.0,17.0,1.0
all,1048,796,293,809.3481228668942,0.0,13.0,29.0
all,1048,797,266,1015.8796992481203,0.0,16.0,55.0
all,1048,798,194,456.7474226804124,0.0,7.0,36.0
all,1048,799,44,398.84090909090907,0.0,6.0,38.0
all,1048,800,0,,,,
all,1048,801,129,405.86046511627904,0.0,6.0,45.0
all,1048,802,36,401.19444444444446,0.0,6.0,41.0
all,1048,803,245,706.2530612244898,0.0,11.0,46.0
all,1048,804,38,743.2894736842105,0.0,12.0,23.0
all,1048,806,128,917.921875,0.0,15.0,17.0
all,1048,807,17,912.0588235294117,0.0,15.0,12.0
all,1048,808,13,699.9230769230769,0.0,11.0,39.0
all,1048,809,335,381.92537313432837,0.0,6.0,21.0
all,1048,810,108,463.9074074074074,0.0,7.0,43.0
all,1048,811,139,379.58273381294964,0.0,6.0,19.0
all,1048,812,89,853.5842696629213,0.0,14.0,13.0
all,1048,814,177,856.0395480225989,0.0,14.0,16.0
all,1048,815,203,687.1379310344828,0.0,11.0,27.0
all,1048,816,145,396.9448275862069,0.0,6.0,36.0
all,1048,817,327,459.7920489296636,0.0,7.0,39.0
all,1048,818,74,407.2567567567568,0.0,6.0,47.0
all,1048,819,59,1148.6101694915253,0.0,19.0,8.0
all,1048,908,130,462.83846153846156,0.0,7.0,42.0
all,1048,1043,89,2776.629213483146,0.0,46.0,16.0
all,1048,1044,241,586.5601659751037,0.0,9.0,46.0
all,1048,1045,157,813.3694267515923,0.0,13.0,33.0
all,1048,1046,313,504.6964856230032,0.0,8.0,24.0
all,1048,1047,0,,,,
all,1048,1048,398,780.2437185929648,0.0,13.0,0.0
all,1048,1049,56,801.0535714285714,0.0,13.0,21.0
all,1048,1816,710,368.743661971831,0.0,6.0,8.0
all,1048,1887,24,370.9166666666667,0.0,6.0,10.0
all,1048,1888,38,679.6842105263158,0.0,11.0,19.0
all,1048,1889,70,1008.0571428571428,0.0,16.0,48.0
all,1048,1890,30,1519.1,0.0,25.0,19.0
all,1048,1891,15,367.26666666666665,0.0,6.0,7.0
all,1048,1892,99,621.4242424242424,0.0,10.0,21.0
all,1048,1893,112,907.3392857142857,0.0,15.0,7.0
all,1048,1894,19,1350.2105263157894,0.0,22.0,30.0
all,1048,1895,72,408.80555555555554,0.0,6.0,48.0
all,1048,1896,37,827.1891891891892,0.0,13.0,47.0
all,1048,1897,41,950.560975609756,0.0,15.0,50.0
all,1048,1898,12,1073.6666666666667,0.0,17.0,53.0
all,1048,1899,27,762.4074074074074,0.0,12.0,42.0
all,1048,1900,16,1044.9375,0.0,17.0,24.0
all,1049,2,84,296.04761904761904,0.0,4.0,56.0
all,1049,3,91,1077.2967032967033,0.0,17.0,57.0
all,1049,5,220,656.6,0.0,10.0,56.0
all,1049,7,72,255.68055555555554,0.0,4.0,15.0
all,1049,8,133,327.2781954887218,0.0,5.0,27.0
all,1049,22,79,595.4683544303797,0.0,9.0,55.0
all,1049,24,59,1170.593220338983,0.0,19.0,30.0
all,1049,33,2,149.0,0.0,2.0,29.0
all,1049,34,52,359.3269230769231,0.0,5.0,59.0
all,1049,36,181,580.5027624309392,0.0,9.0,40.0
all,1049,49,346,161.91907514450867,0.0,2.0,41.0
all,1049,58,27,849.4444444444445,0.0,14.0,9.0
all,1049,69,323,323.1455108359133,0.0,5.0,23.0
all,1049,70,84,223.97619047619048,0.0,3.0,43.0
all,1049,75,17,1211.1176470588234,0.0,20.0,11.0
all,1049,82,215,392.4325581395349,0.0,6.0,32.0
all,1049,83,78,674.5512820512821,0.0,11.0,14.0
all,1049,87,75,1105.3733333333332,0.0,18.0,25.0
all,1049,98,69,427.1449275362319,0.0,7.0,7.0
all,1049,116,11,939.3636363636364,0.0,15.0,39.0
all,1049,117,48,1054.6875,0.0,17.0,34.0
all,1049,131,47,343.93617021276594,0.0,5.0,43.0
all,1049,132,215,253.25581395348837,0.0,4.0,13.0
all,1049,138,8,746.5,0.0,12.0,26.0
all,1049,140,1,97.0,0.0,1.0,37.0
all,1049,150,134,214.08955223880596,0.0,3.0,34.0
all,1049,151,55,643.1818181818181,0.0,10.0,43.0
all,1049,156,99,468.1212121212121,0.0,7.0,48.0
all,1049,157,179,335.56424581005587,0.0,5.0,35.0
all,1049,212,0,,,,
all,1049,214,356,277.0084269662921,0.0,4.0,37.0
all,1049,215,19,851.2105263157895,0.0,14.0,11.0
