subset,,1,num_trips,avg_duration,hours,minutes,seconds
all,58,1888,29,631.2413793103449,0.0,10.0,31.0
all,58,1891,1,1827.0,0.0,30.0,27.0
all,58,70,26,1011.6538461538462,0.0,16.0,51.0
all,58,1890,3,1895.0,0.0,31.0,35.0
all,58,138,2,1318.0,0.0,21.0,58.0
all,58,1887,12,836.6666666666666,0.0,13.0,56.0
all,58,1893,15,1353.1333333333334,0.0,22.0,33.0
all,58,1894,25,434.08,0.0,7.0,14.0
all,58,1895,22,1201.590909090909,0.0,20.0,1.0
all,58,1899,3,1287.3333333333333,0.0,21.0,27.0
all,58,1896,0,,,,
all,58,808,17,581.1764705882352,0.0,9.0,41.0
all,58,1898,14,701.6428571428571,0.0,11.0,41.0
all,58,1897,63,405.42857142857144,0.0,6.0,45.0
all,58,1900,1,886.0,0.0,14.0,46.0
all,638,215,3,1823.0,0.0,30.0,23.0
all,638,817,198,585.1060606060606,0.0,9.0,45.0
all,638,814,147,912.8911564625851,0.0,15.0,12.0
all,638,1048,152,560.3618421052631,0.0,9.0,20.0
all,638,58,8,2352.75,0.0,39.0,12.0
all,638,638,367,950.0217983651227,0.0,15.0,50.0
all,638,1043,29,1448.1724137931035,0.0,24.0,8.0
all,638,819,17,1550.0588235294117,0.0,25.0,50.0
all,638,1045,88,1099.6477272727273,0.0,18.0,19.0
all,638,367,294,440.7040816326531,0.0,7.0,20.0
all,638,7,55,748.2545454545455,0.0,12.0,28.0
all,638,8,178,392.0280898876405,0.0,6.0,32.0
all,638,794,21,1523.5238095238096,0.0,25.0,23.0
all,638,75,16,1602.3125,0.0,26.0,42.0
all,638,815,186,887.6774193548387,0.0,14.0,47.0
all,638,151,89,463.0,0.0,7.0,43.0
all,638,1046,240,580.025,0.0,9.0,40.0
all,638,156,84,737.5,0.0,12.0,17.0
all,638,3,27,1659.0740740740741,0.0,27.0,39.0
all,638,49,130,848.6846153846154,0.0,14.0,8.0
all,638,83,91,835.6373626373627,0.0,13.0,55.0
all,638,641,36,762.8055555555555,0.0,12.0,42.0
all,638,789,84,707.25,0.0,11.0,47.0
all,638,644,146,575.7808219178082,0.0,9.0,35.0
all,638,87,159,645.9119496855346,0.0,10.0,45.0
all,638,220,267,805.6029962546817,0.0,13.0,25.0
all,638,809,163,551.3312883435583,0.0,9.0,11.0
all,638,150,45,367.1111111111111,0.0,6.0,7.0
all,638,803,203,779.2758620689655,0.0,12.0,59.0
all,638,98,49,917.5102040816327,0.0,15.0,17.0
all,638,795,139,825.3669064748201,0.0,13.0,45.0
all,638,790,96,483.8229166666667,0.0,8.0,3.0
all,638,640,19,1065.6315789473683,0.0,17.0,45.0
all,638,217,155,406.4709677419355,0.0,6.0,46.0
all,638,214,154,534.4805194805194,0.0,8.0,54.0
all,638,797,148,1227.5067567567567,0.0,20.0,27.0
all,638,221,253,842.8695652173913,0.0,14.0,2.0
all,638,219,285,856.438596491228,0.0,14.0,16.0
all,638,140,4,453.5,0.0,7.0,33.0
all,638,799,40,552.875,0.0,9.0,12.0
all,638,132,188,549.0957446808511,0.0,9.0,9.0
all,638,116,8,1113.0,0.0,18.0,33.0
all,638,1044,329,732.1306990881459,0.0,12.0,12.0
all,638,117,26,1141.6923076923076,0.0,19.0,1.0
all,638,222,18,1285.4444444444443,0.0,21.0,25.0
all,638,788,42,1049.7142857142858,0.0,17.0,29.0
all,638,806,138,1173.340579710145,0.0,19.0,33.0
all,638,24,28,1200.7142857142858,0.0,20.0,0.0
all,638,792,104,972.7019230769231,0.0,16.0,12.0
all,638,793,13,1449.1538461538462,0.0,24.0,9.0
all,638,812,42,1183.642857142857,0.0,19.0,43.0
all,638,1047,0,,,,
all,638,5,67,1028.6716417910447,0.0,17.0,8.0
all,638,157,130,647.8153846153846,0.0,10.0,47.0
all,638,810,38,588.2105263157895,0.0,9.0,48.0
all,638,34,41,665.780487804878,0.0,11.0,5.0
all,638,908,31,656.258064516129,0.0,10.0,56.0
all,638,816,17,442.7647058823529,0.0,7.0,22.0
all,638,69,254,604.4133858267717,0.0,10.0,4.0
all,638,301,102,658.7058823529412,0.0,10.0,58.0
all,638,642,27,544.8518518518518,0.0,9.0,4.0
all,638,131,105,421.57142857142856,0.0,7.0,1.0
all,638,33,3,458.3333333333333,0.0,7.0,38.0
all,638,791,22,496.27272727272725,0.0,8.0,16.0
all,638,298,23,633.4782608695652,0.0,10.0,33.0
all,638,800,0,,,,
all,638,804,59,824.4237288135594,0.0,13.0,44.0
all,638,818,206,362.8883495145631,0.0,6.0,2.0
all,638,1049,141,512.7872340425532,0.0,8.0,32.0
all,638,646,120,749.9,0.0,12.0,29.0
all,638,639,59,841.2033898305085,0.0,14.0,1.0
all,638,212,0,,,,
all,638,223,187,527.8181818181819,0.0,8.0,47.0
all,638,368,61,998.2622950819672,0.0,16.0,38.0
all,638,807,19,1141.7368421052631,0.0,19.0,1.0
all,638,22,36,1064.138888888889,0.0,17.0,44.0
all,638,1816,327,485.7492354740061,0.0,8.0,5.0
all,638,82,201,510.452736318408,0.0,8.0,30.0
all,638,811,325,333.99384615384616,0.0,5.0,33.0
all,638,798,39,2131.2820512820513,0.0,35.0,31.0
all,638,2,70,669.4142857142857,0.0,11.0,9.0
all,638,645,92,1020.945652173913,0.0,17.0,0.0
all,638,802,3,1758.0,0.0,29.0,18.0
all,638,647,109,412.4954128440367,0.0,6.0,52.0
all,638,216,24,657.0833333333334,0.0,10.0,57.0
all,638,796,139,975.0863309352518,0.0,16.0,15.0
all,638,801,34,737.9411764705883,0.0,12.0,17.0
all,638,1892,32,972.125,0.0,16.0,12.0
all,638,36,21,1052.4285714285713,0.0,17.0,32.0
all,638,1889,14,1528.357142857143,0.0,25.0,28.0
all,638,1888,20,858.3,0.0,14.0,18.0
all,638,1891,32,699.84375,0.0,11.0,39.0
all,638,70,59,983.1186440677966,0.0,16.0,23.0
all,638,1890,33,972.2121212121212,0.0,16.0,12.0
all,638,138,7,592.1428571428571,0.0,9.0,52.0
all,638,1887,62,447.0967741935484,0.0,7.0,27.0
all,638,1893,163,535.4110429447853,0.0,8.0,55.0
all,638,1894,14,4005.0,1.0,6.0,45.0
all,638,1895,70,270.0285714285714,0.0,4.0,30.0
all,638,1899,16,584.375,0.0,9.0,44.0
all,638,1896,10,1625.0,0.0,27.0,5.0
all,638,808,20,1412.2,0.0,23.0,32.0
all,638,1898,3,1521.6666666666667,0.0,25.0,21.0
all,638,1897,24,1190.7083333333333,0.0,19.0,50.0
all,638,1900,6,953.0,0.0,15.0,53.0
all,1043,215,5,2446.4,0.0,40.0,46.0
all,1043,817,320,652.015625,0.0,10.0,52.0
all,1043,814,602,445.2076411960133,0.0,7.0,25.0
all,1043,1048,89,2776.629213483146,0.0,46.0,16.0
all,1043,58,12,1793.75,0.0,29.0,53.0
all,1043,638,26,1048.3461538461538,0.0,17.0,28.0
all,1043,1043,488,850.391393442623,0.0,14.0,10.0
all,1043,819,63,789.5714285714286,0.0,13.0,9.0
all,1043,1045,228,569.8157894736842,0.0,9.0,29.0
all,1043,367,135,996.1333333333333,0.0,16.0,36.0
all,1043,7,273,728.6263736263736,0.0,12.0,8.0
all,1043,8,80,892.55,0.0,14.0,52.0
all,1043,794,110,1104.1636363636364,0.0,18.0,24.0
all,1043,75,56,1451.8392857142858,0.0,24.0,11.0
all,1043,815,47,1606.531914893617,0.0,26.0,46.0
all,1043,151,27,976.5555555555555,0.0,16.0,16.0
all,1043,1046,191,721.696335078534,0.0,12.0,1.0
all,1043,156,279,493.24014336917566,0.0,8.0,13.0
all,1043,3,67,1012.2388059701492,0.0,16.0,52.0
all,1043,49,133,797.6390977443609,0.0,13.0,17.0
all,1043,83,39,1497.948717948718,0.0,24.0,57.0
all,1043,641,47,955.2127659574468,0.0,15.0,55.0
all,1043,789,168,1013.8333333333334,0.0,16.0,53.0
all,1043,644,19,1196.3157894736842,0.0,19.0,56.0
all,1043,87,20,1549.15,0.0,25.0,49.0
all,1043,220,130,1079.5076923076922,0.0,17.0,59.0
all,1043,809,131,868.8854961832061,0.0,14.0,28.0
all,1043,150,85,799.1882352941177,0.0,13.0,19.0
all,1043,803,1659,458.0464135021097,0.0,7.0,38.0
all,1043,98,15,1424.6666666666667,0.0,23.0,44.0
all,1043,795,602,533.421926910299,0.0,8.0,53.0
all,1043,790,266,653.8082706766917,0.0,10.0,53.0
all,1043,640,24,865.3333333333334,0.0,14.0,25.0
all,1043,217,30,1157.4,0.0,19.0,17.0
all,1043,214,76,940.8815789473684,0.0,15.0,40.0
all,1043,797,273,556.0366300366301,0.0,9.0,16.0
all,1043,221,141,1521.014184397163,0.0,25.0,21.0
all,1043,219,25,1891.96,0.0,31.0,31.0
all,1043,140,3,890.0,0.0,14.0,50.0
all,1043,799,9,1010.2222222222222,0.0,16.0,50.0
all,1043,132,147,588.6802721088435,0.0,9.0,48.0
all,1043,116,7,543.0,0.0,9.0,3.0
all,1043,1044,1139,828.468832309043,0.0,13.0,48.0
all,1043,117,91,1083.989010989011,0.0,18.0,3.0
all,1043,222,126,880.9126984126984,0.0,14.0,40.0
all,1043,788,172,730.5755813953489,0.0,12.0,10.0
all,1043,806,402,487.0348258706468,0.0,8.0,7.0
all,1043,24,157,575.9745222929936,0.0,9.0,35.0
all,1043,792,354,503.79661016949154,0.0,8.0,23.0
all,1043,793,14,483.85714285714283,0.0,8.0,3.0
all,1043,812,86,759.3372093023256,0.0,12.0,39.0
all,1043,1047,0,,,,
all,1043,5,256,493.53515625,0.0,8.0,13.0
all,1043,157,747,624.4457831325301,0.0,10.0,24.0
all,1043,810,347,542.2161383285303,0.0,9.0,2.0
all,1043,34,423,541.5011820330969,0.0,9.0,1.0
all,1043,908,92,653.6630434782609,0.0,10.0,53.0
all,1043,816,18,729.4444444444445,0.0,12.0,9.0
all,1043,69,206,579.5339805825242,0.0,9.0,39.0
all,1043,301,86,684.9767441860465,0.0,11.0,24.0
all,1043,642,45,712.1111111111111,0.0,11.0,52.0
all,1043,131,175,734.68,0.0,12.0,14.0
all,1043,33,7,880.1428571428571,0.0,14.0,40.0
all,1043,791,44,840.9545454545455,0.0,14.0,0.0
all,1043,298,78,938.8333333333334,0.0,15.0,38.0
all,1043,800,4,1226.5,0.0,20.0,26.0
all,1043,804,41,840.560975609756,0.0,14.0,0.0
all,1043,818,64,808.125,0.0,13.0,28.0
all,1043,1049,177,782.1299435028249,0.0,13.0,2.0
all,1043,646,60,1543.0,0.0,25.0,43.0
all,1043,639,26,1144.076923076923,0.0,19.0,4.0
all,1043,212,0,,,,
all,1043,223,41,1362.2926829268292,0.0,22.0,42.0
all,1043,368,12,1659.75,0.0,27.0,39.0
all,1043,807,12,1674.25,0.0,27.0,54.0
all,1043,22,12,1442.75,0.0,24.0,2.0
all,1043,1816,72,1066.513888888889,0.0,17.0,46.0
all,1043,82,28,999.5714285714286,0.0,16.0,39.0
all,1043,811,84,950.6666666666666,0.0,15.0,50.0
all,1043,798,225,874.1466666666666,0.0,14.0,34.0
all,1043,2,80,1001.425,0.0,16.0,41.0
all,1043,645,308,611.3441558441558,0.0,10.0,11.0
all,1043,802,12,837.75,0.0,13.0,57.0
all,1043,647,25,1154.6,0.0,19.0,14.0
all,1043,216,28,704.4642857142857,0.0,11.0,44.0
all,1043,796,353,651.4419263456091,0.0,10.0,51.0
all,1043,801,80,692.5625,0.0,11.0,32.0
all,1043,1892,297,636.6464646464647,0.0,10.0,36.0
all,1043,36,122,912.4508196721312,0.0,15.0,12.0
all,1043,1889,64,682.28125,0.0,11.0,22.0
all,1043,1888,9,802.0,0.0,13.0,22.0
all,1043,1891,4,946.5,0.0,15.0,46.0
all,1043,70,27,849.6666666666666,0.0,14.0,9.0
all,1043,1890,21,1235.7142857142858,0.0,20.0,35.0
all,1043,138,20,828.45,0.0,13.0,48.0
all,1043,1887,68,754.5588235294117,0.0,12.0,34.0
all,1043,1893,56,980.5,0.0,16.0,20.0
all,1043,1894,30,733.9666666666667,0.0,12.0,13.0
all,1043,1895,35,896.8857142857142,0.0,14.0,56.0
all,1043,1899,4,1617.75,0.0,26.0,57.0
all,1043,1896,2,1214.0,0.0,20.0,14.0
all,1043,808,44,508.72727272727275,0.0,8.0,28.0
all,1043,1898,4,1413.75,0.0,23.0,33.0
all,1043,1897,78,775.5512820512821,0.0,12.0,55.0
all,1043,1900,105,272.65714285714284,0.0,4.0,32.0
all,819,215,9,1034.2222222222222,0.0,17.0,14.0
all,819,817,128,933.125,0.0,15.0,33.0
all,819,814,54,735.8703703703703,0.0,12.0,15.0
all,819,1048,59,1148.6101694915253,0.0,19.0,8.0
all,819,58,12,755.6666666666666,0.0,12.0,35.0
all,819,638,11,967.9090909090909,0.0,16.0,7.0
all,819,1043,50,694.7,0.0,11.0,34.0
all,819,819,125,1273.448,0.0,21.0,13.0
all,819,1045,52,780.4615384615385,0.0,13.0,0.0
all,819,367,31,1031.774193548387,0.0,17.0,11.0
all,819,7,33,871.060606060606,0.0,14.0,31.0
all,819,8,20,1136.2,0.0,18.0,56.0
all,819,794,26,1163.423076923077,0.0,19.0,23.0
all,819,75,14,1323.2857142857142,0.0,22.0,3.0
all,819,815,5,1377.8,0.0,22.0,57.0
all,819,151,3,1292.0,0.0,21.0,32.0
all,819,1046,62,1179.258064516129,0.0,19.0,39.0
all,819,156,27,690.6296296296297,0.0,11.0,30.0
all,819,3,171,489.766081871345,0.0,8.0,9.0
all,819,49,17,951.2941176470588,0.0,15.0,51.0
all,819,83,18,1754.0,0.0,29.0,14.0
all,819,641,14,1107.0,0.0,18.0,27.0
all,819,789,47,1001.6595744680851,0.0,16.0,41.0
all,819,644,6,1563.8333333333333,0.0,26.0,3.0
all,819,87,22,1545.909090909091,0.0,25.0,45.0
all,819,220,47,1332.787234042553,0.0,22.0,12.0
all,819,809,21,1005.1904761904761,0.0,16.0,45.0
all,819,150,71,1106.718309859155,0.0,18.0,26.0
all,819,803,213,901.7183098591549,0.0,15.0,1.0
all,819,98,2,1514.0,0.0,25.0,14.0
all,819,795,99,689.8080808080808,0.0,11.0,29.0
all,819,790,57,925.1052631578947,0.0,15.0,25.0
all,819,640,5,993.8,0.0,16.0,33.0
all,819,217,4,1206.0,0.0,20.0,6.0
all,819,214,24,1154.6666666666667,0.0,19.0,14.0
all,819,797,62,1069.0806451612902,0.0,17.0,49.0
all,819,221,23,1662.1304347826087,0.0,27.0,42.0
all,819,219,13,1996.1538461538462,0.0,33.0,16.0
all,819,140,2,1018.0,0.0,16.0,58.0
all,819,799,6,1283.6666666666667,0.0,21.0,23.0
all,819,132,37,869.6486486486486,0.0,14.0,29.0
all,819,116,27,794.7407407407408,0.0,13.0,14.0
all,819,1044,235,1082.608510638298,0.0,18.0,2.0
all,819,117,23,1086.2173913043478,0.0,18.0,6.0
all,819,222,34,1030.2058823529412,0.0,17.0,10.0
all,819,788,55,734.0,0.0,12.0,14.0
all,819,806,170,777.564705882353,0.0,12.0,57.0
all,819,24,22,497.5,0.0,8.0,17.0
all,819,792,293,440.8259385665529,0.0,7.0,20.0
all,819,793,10,960.4,0.0,16.0,0.0
all,819,812,85,516.5764705882353,0.0,8.0,36.0
all,819,1047,1,2195.0,0.0,36.0,35.0
all,819,5,182,574.434065934066,0.0,9.0,34.0
all,819,157,69,863.8985507246376,0.0,14.0,23.0
all,819,810,28,830.8571428571429,0.0,13.0,50.0
all,819,34,44,911.8863636363636,0.0,15.0,11.0
all,819,908,12,960.75,0.0,16.0,0.0
all,819,816,8,966.125,0.0,16.0,6.0
all,819,69,104,637.4615384615385,0.0,10.0,37.0
all,819,301,13,712.6923076923077,0.0,11.0,52.0
all,819,642,7,726.7142857142857,0.0,12.0,6.0
all,819,131,64,946.515625,0.0,15.0,46.0
all,819,33,3,944.0,0.0,15.0,44.0
all,819,791,12,1186.8333333333333,0.0,19.0,46.0
all,819,298,16,1107.4375,0.0,18.0,27.0
all,819,800,1,1150.0,0.0,19.0,10.0
all,819,804,29,1066.3103448275863,0.0,17.0,46.0
all,819,818,3,1032.0,0.0,17.0,12.0
all,819,1049,26,880.9615384615385,0.0,14.0,40.0
all,819,646,36,1237.9166666666667,0.0,20.0,37.0
all,819,639,18,1218.7777777777778,0.0,20.0,18.0
all,819,212,0,,,,
all,819,223,16,1357.8125,0.0,22.0,37.0
all,819,368,19,1410.8947368421052,0.0,23.0,30.0
all,819,807,7,2256.0,0.0,37.0,36.0
all,819,22,13,1448.5384615384614,0.0,24.0,8.0
all,819,1816,40,1228.2,0.0,20.0,28.0
all,819,82,35,1124.3142857142857,0.0,18.0,44.0
all,819,811,24,1182.0833333333333,0.0,19.0,42.0
all,819,798,44,1116.1818181818182,0.0,18.0,36.0
all,819,2,16,966.0625,0.0,16.0,6.0
all,819,645,69,704.4347826086956,0.0,11.0,44.0
all,819,802,20,959.8,0.0,15.0,59.0
all,819,647,7,1138.4285714285713,0.0,18.0,58.0
all,819,216,6,578.5,0.0,9.0,38.0
all,819,796,108,734.2129629629629,0.0,12.0,14.0
all,819,801,29,850.8965517241379,0.0,14.0,10.0
all,819,1892,71,764.7183098591549,0.0,12.0,44.0
all,819,36,20,1167.7,0.0,19.0,27.0
all,819,1889,28,798.8214285714286,0.0,13.0,18.0
all,819,1888,4,1215.5,0.0,20.0,15.0
all,819,1891,4,912.5,0.0,15.0,12.0
all,819,70,9,954.1111111111111,0.0,15.0,54.0
all,819,1890,0,,,,
all,819,138,17,962.3529411764706,0.0,16.0,2.0
all,819,1887,11,1081.1818181818182,0.0,18.0,1.0
all,819,1893,25,1274.76,0.0,21.0,14.0
all,819,1894,24,961.3333333333334,0.0,16.0,1.0
all,819,1895,7,1024.142857142857,0.0,17.0,4.0
all,819,1899,4,1602.5,0.0,26.0,42.0
all,819,1896,0,,,,
all,819,808,6,592.0,0.0,9.0,52.0
all,819,1898,21,461.6666666666667,0.0,7.0,41.0
all,819,1897,36,785.4444444444445,0.0,13.0,5.0
all,819,1900,2,909.5,0.0,15.0,9.0
all,1045,215,22,971.2727272727273,0.0,16.0,11.0
all,1045,817,221,536.6968325791855,0.0,8.0,56.0
all,1045,814,278,478.6798561151079,0.0,7.0,58.0
all,1045,1048,157,813.3694267515923,0.0,13.0,33.0
all,1045,58,28,1121.7142857142858,0.0,18.0,41.0
all,1045,638,88,1187.0681818181818,0.0,19.0,47.0
all,1045,1043,206,629.9902912621359,0.0,10.0,29.0
all,1045,819,26,1009.5,0.0,16.0,49.0
all,1045,1045,736,783.5869565217391,0.0,13.0,3.0
all,1045,367,158,863.2721518987341,0.0,14.0,23.0
all,1045,7,95,545.1684210526316,0.0,9.0,5.0
all,1045,8,148,857.0,0.0,14.0,17.0
all,1045,794,262,745.7786259541984,0.0,12.0,25.0
all,1045,75,132,1059.3636363636363,0.0,17.0,39.0
all,1045,815,70,1755.9857142857143,0.0,29.0,15.0
all,1045,151,70,1119.9857142857143,0.0,18.0,39.0
all,1045,1046,225,655.1288888888889,0.0,10.0,55.0
all,1045,156,172,576.3081395348837,0.0,9.0,36.0
all,1045,3,120,1225.6166666666666,0.0,20.0,25.0
all,1045,49,87,1031.5402298850574,0.0,17.0,11.0
all,1045,83,169,1082.6331360946745,0.0,18.0,2.0
all,1045,641,34,864.1176470588235,0.0,14.0,24.0
all,1045,789,1137,550.6174142480211,0.0,9.0,10.0
all,1045,644,38,990.5263157894736,0.0,16.0,30.0
all,1045,87,48,1429.2291666666667,0.0,23.0,49.0
all,1045,220,192,1234.1354166666667,0.0,20.0,34.0
all,1045,809,169,970.1656804733727,0.0,16.0,10.0
all,1045,150,101,732.0693069306931,0.0,12.0,12.0
all,1045,803,833,363.5030012004802,0.0,6.0,3.0
all,1045,98,35,1368.7428571428572,0.0,22.0,48.0
all,1045,795,376,391.4281914893617,0.0,6.0,31.0
all,1045,790,186,685.236559139785,0.0,11.0,25.0
all,1045,640,58,691.0862068965517,0.0,11.0,31.0
all,1045,217,90,855.2,0.0,14.0,15.0
all,1045,214,211,624.5592417061612,0.0,10.0,24.0
all,1045,797,489,725.5685071574642,0.0,12.0,5.0
all,1045,221,72,1523.5,0.0,25.0,23.0
all,1045,219,39,1944.2564102564102,0.0,32.0,24.0
all,1045,140,13,959.6923076923077,0.0,15.0,59.0
all,1045,799,22,813.8181818181819,0.0,13.0,33.0
all,1045,132,212,442.62735849056605,0.0,7.0,22.0
all,1045,116,25,1141.24,0.0,19.0,1.0
all,1045,1044,663,776.9819004524887,0.0,12.0,56.0
all,1045,117,242,641.1900826446281,0.0,10.0,41.0
all,1045,222,270,551.7074074074075,0.0,9.0,11.0
all,1045,788,488,342.28688524590166,0.0,5.0,42.0
all,1045,806,452,428.32300884955754,0.0,7.0,8.0
all,1045,24,101,480.009900990099,0.0,8.0,0.0
all,1045,792,291,529.3092783505155,0.0,8.0,49.0
all,1045,793,20,1153.95,0.0,19.0,13.0
all,1045,812,81,1025.8024691358025,0.0,17.0,5.0
all,1045,1047,0,,,,
all,1045,5,172,653.7848837209302,0.0,10.0,53.0
all,1045,157,417,576.2829736211031,0.0,9.0,36.0
all,1045,810,110,531.1272727272727,0.0,8.0,51.0
all,1045,34,141,543.2411347517731,0.0,9.0,3.0
all,1045,908,55,589.290909090909,0.0,9.0,49.0
all,1045,816,47,694.8936170212766,0.0,11.0,34.0
all,1045,69,288,449.8229166666667,0.0,7.0,29.0
all,1045,301,30,501.5,0.0,8.0,21.0
all,1045,642,9,1028.2222222222222,0.0,17.0,8.0
all,1045,131,99,515.6969696969697,0.0,8.0,35.0
all,1045,33,12,553.9166666666666,0.0,9.0,13.0
all,1045,791,35,523.4857142857143,0.0,8.0,43.0
all,1045,298,29,796.0,0.0,13.0,16.0
all,1045,800,1,447.0,0.0,7.0,27.0
all,1045,804,55,894.8181818181819,0.0,14.0,54.0
all,1045,818,77,775.961038961039,0.0,12.0,55.0
all,1045,1049,123,681.3414634146342,0.0,11.0,21.0
all,1045,646,190,997.478947368421,0.0,16.0,37.0
all,1045,639,60,1017.75,0.0,16.0,57.0
all,1045,212,0,,,,
all,1045,223,50,1191.26,0.0,19.0,51.0
all,1045,368,33,1506.6363636363637,0.0,25.0,6.0
all,1045,807,11,1543.909090909091,0.0,25.0,43.0
all,1045,22,55,1203.418181818182,0.0,20.0,3.0
all,1045,1816,231,830.2251082251082,0.0,13.0,50.0
all,1045,82,141,902.9645390070922,0.0,15.0,2.0
all,1045,811,110,895.1363636363636,0.0,14.0,55.0
all,1045,798,148,947.3581081081081,0.0,15.0,47.0
all,1045,2,92,852.1739130434783,0.0,14.0,12.0
all,1045,645,254,964.5787401574803,0.0,16.0,4.0
all,1045,802,12,1804.8333333333333,0.0,30.0,4.0
all,1045,647,41,838.9268292682926,0.0,13.0,58.0
all,1045,216,22,475.45454545454544,0.0,7.0,55.0
all,1045,796,871,407.0241102181401,0.0,6.0,47.0
all,1045,801,319,334.56739811912223,0.0,5.0,34.0
all,1045,1892,160,772.3375,0.0,12.0,52.0
all,1045,36,126,909.5555555555555,0.0,15.0,9.0
all,1045,1889,66,892.1363636363636,0.0,14.0,52.0
all,1045,1888,18,1218.1666666666667,0.0,20.0,18.0
all,1045,1891,57,562.7543859649123,0.0,9.0,22.0
all,1045,70,59,605.9322033898305,0.0,10.0,5.0
all,1045,1890,22,1685.2272727272727,0.0,28.0,5.0
all,1045,138,74,524.1756756756756,0.0,8.0,44.0
all,1045,1887,57,571.3859649122807,0.0,9.0,31.0
all,1045,1893,115,789.2,0.0,13.0,9.0
all,1045,1894,17,1824.6470588235295,0.0,30.0,24.0
all,1045,1895,64,920.140625,0.0,15.0,20.0
all,1045,1899,12,1638.0833333333333,0.0,27.0,18.0
all,1045,1896,6,1205.3333333333333,0.0,20.0,5.0
all,1045,808,107,467.9906542056075,0.0,7.0,47.0
all,1045,1898,9,809.7777777777778,0.0,13.0,29.0
all,1045,1897,61,1063.2295081967213,0.0,17.0,43.0
all,1045,1900,22,717.9090909090909,0.0,11.0,57.0
all,367,215,6,1220.6666666666667,0.0,20.0,20.0
all,367,817,381,466.4461942257218,0.0,7.0,46.0
all,367,814,274,808.4379562043796,0.0,13.0,28.0
all,367,1048,120,785.6,0.0,13.0,5.0
all,367,58,13,1604.6153846153845,0.0,26.0,44.0
all,367,638,231,591.5627705627705,0.0,9.0,51.0
all,367,1043,91,962.934065934066,0.0,16.0,2.0
all,367,819,17,1248.4705882352941,0.0,20.0,48.0
all,367,1045,148,872.081081081081,0.0,14.0,32.0
all,367,367,995,922.588944723618,0.0,15.0,22.0
all,367,7,60,1079.8166666666666,0.0,17.0,59.0
all,367,8,217,462.3594470046083,0.0,7.0,42.0
all,367,794,74,1211.8513513513512,0.0,20.0,11.0
all,367,75,58,1714.0862068965516,0.0,28.0,34.0
all,367,815,605,675.7256198347108,0.0,11.0,15.0
all,367,151,45,937.2666666666667,0.0,15.0,37.0
all,367,1046,451,498.5410199556541,0.0,8.0,18.0
all,367,156,134,817.0746268656717,0.0,13.0,37.0
all,367,3,71,1446.3239436619717,0.0,24.0,6.0
all,367,49,428,548.6845794392524,0.0,9.0,8.0
all,367,83,272,759.625,0.0,12.0,39.0
all,367,641,28,513.25,0.0,8.0,33.0
all,367,789,219,816.4657534246576,0.0,13.0,36.0
all,367,644,926,459.0464362850972,0.0,7.0,39.0
all,367,87,264,880.8636363636364,0.0,14.0,40.0
all,367,220,325,646.1076923076923,0.0,10.0,46.0
all,367,809,116,915.2672413793103,0.0,15.0,15.0
all,367,150,151,283.4172185430464,0.0,4.0,43.0
all,367,803,313,839.2492012779553,0.0,13.0,59.0
all,367,98,137,761.0364963503649,0.0,12.0,41.0
all,367,795,322,651.7049689440994,0.0,10.0,51.0
all,367,790,332,381.00602409638554,0.0,6.0,21.0
all,367,640,12,834.3333333333334,0.0,13.0,54.0
all,367,217,301,336.96013289036546,0.0,5.0,36.0
all,367,214,369,491.4227642276423,0.0,8.0,11.0
all,367,797,390,979.9846153846154,0.0,16.0,19.0
all,367,221,448,916.90625,0.0,15.0,16.0
all,367,219,230,1047.1521739130435,0.0,17.0,27.0
all,367,140,5,423.4,0.0,7.0,3.0
all,367,799,69,649.927536231884,0.0,10.0,49.0
all,367,132,366,384.60928961748635,0.0,6.0,24.0
all,367,116,7,1494.7142857142858,0.0,24.0,54.0
all,367,1044,387,843.7131782945736,0.0,14.0,3.0
all,367,117,86,1213.9418604651162,0.0,20.0,13.0
all,367,222,47,1125.3191489361702,0.0,18.0,45.0
all,367,788,123,1057.2926829268292,0.0,17.0,37.0
all,367,806,237,798.5527426160338,0.0,13.0,18.0
all,367,24,50,1675.44,0.0,27.0,55.0
all,367,792,292,1024.7328767123288,0.0,17.0,4.0
all,367,793,14,1212.7857142857142,0.0,20.0,12.0
all,367,812,112,1124.6964285714287,0.0,18.0,44.0
all,367,1047,0,,,,
all,367,5,180,1022.1833333333333,0.0,17.0,2.0
all,367,157,380,524.6210526315789,0.0,8.0,44.0
all,367,810,94,616.3191489361702,0.0,10.0,16.0
all,367,34,53,592.0,0.0,9.0,52.0
all,367,908,100,570.41,0.0,9.0,30.0
all,367,816,79,532.9746835443038,0.0,8.0,52.0
all,367,69,493,433.31440162271804,0.0,7.0,13.0
all,367,301,116,505.8965517241379,0.0,8.0,25.0
all,367,642,45,600.3333333333334,0.0,10.0,0.0
all,367,131,96,435.2291666666667,0.0,7.0,15.0
all,367,33,7,1853.7142857142858,0.0,30.0,53.0
all,367,791,11,861.2727272727273,0.0,14.0,21.0
all,367,298,26,545.3461538461538,0.0,9.0,5.0
all,367,800,0,,,,
all,367,804,101,402.74257425742576,0.0,6.0,42.0
all,367,818,103,269.7281553398058,0.0,4.0,29.0
all,367,1049,141,328.34751773049646,0.0,5.0,28.0
all,367,646,584,569.0325342465753,0.0,9.0,29.0
all,367,639,510,355.5156862745098,0.0,5.0,55.0
